M_NDVI_w1,M_Dist_to_Border_w1,M_Dist_to_Stream_w1,M_Slope_Rainfall_w1,M_Stream_Density_w1,Malaria_w1
0.013333328,0.0049504945,0.022727272,0.0152027,0.8742004,0
0.026666664,0.0049504945,0.018181821,0.9695946,0.008528787,0
0.024752479,0.010989009,0.041958038,0.0078124995,0.009259259,0
0.024752477,0.010989009,0.020979015,0.007812499,0.055555552,0
0.8861386,0.0109890085,0.034965023,0.0026041667,0.027777778,0
0.029702969,0.010989009,0.06293706,0.0026041667,0.07098766,0
0.040983606,0.003984063,0.02811245,0.01008403,0.044444446,0
0.038251366,0.019920317,0.04819277,0.9630252,0.028888892,0
0.8715847,0.96414346,0.048192773,0.015151521,0.88222224,0
0.8715847,0.007968127,0.04819278,0.011764711,0.040000003,0
0.0072815535,0.01904762,0.009900991,0.01812191,0.8951049,0
0.046116497,0.0142857125,0.00990099,0.016949153,0.8951049,0
0.8543689,0.0023809522,0.03465347,0.00988468,0.02097902,0
0.8543689,0.9595238,0.009900989,0.009884681,0.8951049,0
0.05582524,0.0142857125,0.8712871,0.0032948926,0.006993007,0
0.8543689,0.002380952,0.009900989,0.003294893,0.03263403,0
0.046116497,0.002380952,0.8712871,0.021739136,0.006993007,0
0.0072815525,0.0023809525,0.009900991,0.008474577,0.020979023,0
0.007281553,0.004761905,0.034653466,0.00988468,0.020979017,0
0.03640777,0.002380952,0.009900991,0.016474457,0.020979023,0
0.8543689,0.014285712,0.044554476,0.91525424,0.006993007,0
0.036407765,0.0047619054,0.034653474,0.01812191,0.032634035,0
0.046116497,0.01904762,0.8712871,0.82608694,0.02097902,0
0.046116497,0.01904762,0.8712871,0.009884679,0.006993007,0
0.0072815525,0.0023809522,0.04455447,0.033898313,0.8951049,0
0.0461165,0.01904762,0.039603963,0.003294893,0.044289056,0
0.8543689,0.002380952,0.03465347,0.01812191,0.006993007,0
0.03640777,0.019047622,0.044554465,0.9522241,0.006993007,0
0.9132948,0.002380952,0.039603963,0.01647446,0.006993007,0
0.034682076,0.004761905,0.03960396,0.018121907,0.044289052,0
0.020231206,0.004761905,0.044554457,0.0032948928,0.8951049,0
0.034682076,0.0023809518,0.00990099,0.01647446,0.020979023,0
0.005780347,0.9595238,0.03960396,0.9522241,0.032634035,0
0.005780347,0.01904762,0.8712871,0.0032948928,0.006993007,0
0.034682076,0.014285709,0.00990099,0.01647446,0.044289052,0
0.58823526,0.14056228,0.027272727,0.13157898,0.083333336,0.0067039106
0.58823526,0.13654621,0.045454547,0.026315788,0.027777778,0.0033519553
0.30769226,0.18875498,0.10576922,0.18309861,0.1428571,0.0022346369
0.2857143,0.38955823,0.3272727,0.061728403,0.23076926,0.0016759777
0.21428572,0.14457831,0.17272729,0.061728407,0.32307687,0.0022346369
0.2857143,0.188755,0.29090908,0.06172841,0.030769233,0.0027932961
0.15384622,0.13654621,0.17307691,0.18750001,0.32142863,0.0016759777
0.071428575,0.1445783,0.054545455,0.061728403,0.23076923,0.0005586592
0.3,0.18875499,0.22142862,0.090909086,0.33333334,0.0016759777
0.1428571,0.14457831,0.1727273,0.061728403,0.32307693,0.0005586592
0.29999998,0.38955823,0.021428568,0.090909086,0.33333334,0.0011173184
0.2,0.14457828,0.4857143,0.3295455,0.023809522,0.0011173184
0.3,0.18875499,0.02142857,0.3295455,0.15476187,0.0027932961
0.3076923,0.14056231,0.17307691,0.18309858,0.1428571,0.0011173184
0.3,0.13654618,0.021428566,0.30769226,0.08333336,0.005027933
0.3076923,0.1445783,0.10576921,0.1830986,0.1428571,0.0044692737
0.3076923,0.13654618,0.37500006,0.46478868,0.17857143,0.0106145251
0.1833333,0.43362835,0.038461544,0.20000002,0.08928572,0.005027933
0.102941185,0.17522123,0.23595507,0.1818182,0.17241378,0.0033519553
0.10294119,0.17522125,0.3932584,0.1818182,0.22413787,0.0027932961
0.33823523,0.16991152,0.14606741,0.09523809,0.3793103,0.0033519553
0.1617647,0.10796461,0.10112361,0.14285709,0.120689705,0.0027932961
0.27941176,0.11327432,0.23595509,0.11904759,0.22413787,0.0022346369
0.15,0.113274306,0.16923079,0.3125,0.122449,0.0011173184
0.37735844,0.17522122,0.14473678,0.1794872,0.11764709,0.0033519553
0.11764708,0.17522125,0.123595506,0.28571433,0.120689705,0.0011173184
0.1509434,0.17522125,0.39473692,0.22222221,0.019607838,0.0011173184
0.1509434,0.17522122,0.01315789,0.43589744,0.1176471,0.0016759777
0.1666667,0.113274306,0.3076923,0.18749999,0.16326532,0
0.026350457,0.17522125,0.028571432,0.6029412,0.04,0.0005586592
0.018867917,0.43362832,0.39473692,0.1794872,0.35294113,0.0005586592
0.1509434,0.43362835,0.2763158,0.23076923,0.3529412,0.0005586592
0.01886792,0.17522122,0.17105262,0.28571433,0.3137255,0.0022346369
0.1333333,0.1699115,0.23076922,0.0625,0.1632653,0.0016759777
0.2972973,0.1778523,0.22340424,0.15384616,0.15000002,0.0011173184
0.23999998,0.1174497,0.25999996,0.25,0.12499999,0.0005586592
0.2,0.17785233,0.42000002,0.13207549,0.2916667,0.0005586592
0.11999999,0.1174497,0.25999996,0.30188677,0.31249994,0.0027932961
0.1860465,0.17785232,0.13265309,0.17808221,0.23999998,0.0033519553
0.372093,0.1174497,0.2142857,0.38356158,0.24,0.0005586592
0.2,0.44295296,0.25999996,0.3584906,0.29166672,0.0055865922
0.22727272,0.147651,0.24675319,0.42592594,0.046875007,0.0083798883
0.22727272,0.17785232,0.03896104,0.12962961,0.078125,0.0022346369
0.2972973,0.17785232,0.22340432,0.26923075,0.38333333,0.0033519553
0.1860465,0.114094,0.18367349,0.38356155,0.14,0.0033519553
0.16279072,0.114094004,0.2142857,0.17808221,0.08,0.0022346369
0.1621622,0.14765102,0.10638299,0.21153846,0.15000002,0.0072625698
0.22727272,0.114094,0.24675317,0.4259259,0.14062501,0
0.01904762,0.43362835,0.028571436,0.11764708,0.039999995,0.0039106145
0.19999999,0.113274306,0.1235955,0.28571433,0.2241379,0.0033688939
0.1333333,0.17522123,0.1235955,0.09523811,0.10344831,0.0033688939
0.26666668,0.43362832,0.123595506,0.3571429,0.10344831,0.0022459293
0.22222218,0.11327431,0.23076919,0.25000003,0.12244899,0.0005614823
0.49450552,0.18875498,0.17142858,0.32954547,0.08333335,0.0005614823
0.12087908,0.38955823,0.09999999,0.15909089,0.15476188,0.0011229646
0.120879084,0.13654621,0.48571426,0.09090909,0.40476194,0
0.074265964,0.14457828,0.840052,0.17766501,0.012793182,0.0011229646
0.15384619,0.13654621,0.17142858,0.0113636395,0.3333333,0.0016844469
0.16666672,0.13654621,0.32727265,0.39506173,0.12307691,0.0005614823
0.010989009,0.14056228,0.17142859,0.15909089,0.08333334,0.0022459293
0.2424242,0.18875498,0.29090908,0.22222225,0.23076923,0.0022459293
0.2325581,0.38955826,0.1727273,0.061728403,0.030769235,0.0005614823
0.09259259,0.14056231,0.021428568,0.1590909,0.33333334,0
0.06796116,0.14056231,0.02340702,0.055837564,0.0127931805,0.0011229646
0.462963,0.13654618,0.09999998,0.1590909,0.023809524,0.0005614823
0.3148148,0.188755,0.4857143,0.3295455,0.33333334,0.0011229646
0.1111111,0.14056231,0.48571432,0.011363642,0.33333337,0.0011229646
0.09259259,0.188755,0.4857143,0.0909091,0.33333334,0
0.7184466,0.1365462,0.840052,0.17766497,0.063965894,0.0016844469
0.23255809,0.3895582,0.29090908,0.39506176,0.03076923,0.0016844469
0.23809522,0.1405623,0.054545447,0.22222224,0.03076923,0.0005614823
0.25000003,0.13654621,0.021428568,0.090909086,0.15476191,0.0011229646
0.1071429,0.188755,0.48571426,0.1538462,0.33333334,0.0022459293
0.21428573,0.14056231,0.054545447,0.39506176,0.2307692,0.0011229646
0.2941177,0.442953,0.15,0.30188677,0.22916667,0.0033688939
0.21311477,0.114094004,0.1530612,0.06666667,0.14000002,0.0056148231
0.16091949,0.1174497,0.24675317,0.42592594,0.078125,0.0011229646
0.3970588,0.44295302,0.15000002,0.3018868,0.12499999,0.0005614823
0.2941177,0.44295302,0.26000002,0.35849056,0.04166667,0.0005614823
0.40350875,0.20565556,0.22499996,0.31818178,0.24390243,0.0039303762
0.30909094,0.13110542,0.20833331,0.14285712,0.14705881,0.0011229646
0.21052626,0.37018004,0.22499998,0.12499999,0.04878051,0.0022459293
0.12121212,0.13110544,0.24705876,0.041666675,0.08510637,0.0016844469
0.1060606,0.37018007,0.2470588,0.29166672,0.46808508,0.0005614823
0.21052627,0.14395891,0.22500001,0.3125,0.19512194,0.0005614823
0.052631576,0.20565554,0.1375,0.1818182,0.24390244,0
0.05582524,0.13110541,0.055472262,0.45454547,0.006993007,0
0.055825252,0.20565557,0.041979015,0.48717946,0.044289045,0.0005614823
0.023255812,0.1699115,0.1447368,0.111111104,0.35294113,0
0.04098361,0.17522123,0.02857143,0.0735294,0.04,0.0005614823
0.09302327,0.16991152,0.27631578,0.02564103,0.3529412,0.0005614823
0.30232558,0.1079646,0.14473681,0.12820512,0.3529412,0.0016844469
0.15151522,0.14765102,0.117021285,0.21153845,0.15000002,0.0005614823
0.2941177,0.1778523,0.25999996,0.037735846,0.22916667,0.0011229646
0.39705878,0.1778523,0.03,0.3584906,0.041666675,0.0011229646
0.39705878,0.44295296,0.15,0.35849056,0.31249997,0
0.007281553,0.14395893,0.868066,0.17948718,0.8951049,0
0.8543689,0.20565553,0.008995499,0.17948717,0.04428905,0.0005614823
0.40350878,0.3701801,0.20000002,0.1818182,0.17073171,0
0.4945055,0.14457828,0.021428566,0.40909088,0.40476194,0.0014800197
0.2121212,0.38955823,0.2909091,0.16049382,0.12307691,0.0009866798
0.0109890085,0.1405623,0.021428566,0.40909088,0.1547619,0.0009866798
0.0109890085,0.188755,0.48571426,0.3295455,0.40476194,0
0.12621361,0.3895582,0.08842654,0.6497462,0.06396589,0.0004933399
0.06796116,0.1365462,0.088426545,0.6497462,0.0127931805,0.0009866798
0.01851852,0.38955823,0.021428568,0.07692307,0.4047619,0.0004933399
0.03398058,0.38955823,0.023407018,0.17766502,0.040511742,0
0.07426597,0.1445783,0.0143042905,0.17766501,0.8742004,0.0009866798
0.49450544,0.14056233,0.22142859,0.090909086,0.023809522,0
0.07426599,0.14056231,0.033810142,0.6497462,0.0127931805,0.0009866798
0.010989011,0.188755,0.17142856,0.090909086,0.08333336,0.0014800197
0.24242419,0.1405623,0.1727273,0.1604938,0.32307693,0.0039467193
0.1384615,0.14056231,0.1730769,0.12676062,0.17857142,0.0029600395
0.4,0.18875502,0.17307691,0.18750001,0.17857142,0.0009866798
0.21978024,0.1445783,0.17142855,0.090909086,0.08333336,0.0039467193
0.1846154,0.18875502,0.17307691,0.07042254,0.1428571,0.0014800197
0.22222221,0.17522125,0.1692308,0.3125,0.122449,0.0039467193
0.1333333,0.107964605,0.23595509,0.49999994,0.12068969,0.0059200789
0.15384619,0.17522125,0.13461542,0.22222222,0.625,0.0044400592
0.13333328,0.17522125,0.10112361,0.35714293,0.10344832,0.0004933399
0.035519127,0.1699115,0.91260505,0.11764709,0.04444445,0.0039467193
0.1451613,0.11327431,0.10112361,0.0952381,0.3793103,0.0034533794
0.1451613,0.113274306,0.1460674,0.3571429,0.1724138,0.0029600395
0.14516129,0.107964605,0.1011236,0.0952381,0.12068969,0.0004933399
0.8715847,0.113274306,0.02857143,0.60294116,0.02888889,0.0019733596
0.2162162,0.4336283,0.18461542,0.16666667,0.122449,0.0024666996
0.1891892,0.43362835,0.23076923,0.0625,0.20408158,0.0004933399
0.040983606,0.1079646,0.025210084,0.04411764,0.04,0
0.013661199,0.107964605,0.0050420174,0.60294116,0.88222224,0.0029600395
0.33823526,0.113274306,0.12359549,0.1428571,0.37931028,0.0009866798
0.3018868,0.10796462,0.3947369,0.23076922,0.19607839,0.0009866798
0.37735853,0.17522123,0.1447368,0.28571433,0.019607842,0
0.01581028,0.113274306,0.0050420174,0.16176471,0.039999995,0
0.025270758,0.14765099,0.08260108,0.064864874,0.83641976,0.0004933399
0.8646209,0.17785232,0.08260106,0.16666667,0.00925926,0.0019733596
0.22727266,0.17785232,0.23404257,0.26923078,0.1333333,0.0014800197
0.15151522,0.14765102,0.2234043,0.15384616,0.20000002,0.0004933399
0.025270762,0.114094,0.024604568,0.043243248,0.009259259,0.0009866798
0.14705881,0.1174497,0.42000005,0.35849056,0.22916669,0.0004933399
0.0072202175,0.114094004,0.047451675,0.043243248,0.055555556,0.0014800197
0.075757556,0.114094004,0.11702128,0.15384617,0.38333336,0.0014800197
0.15151522,0.442953,0.10638298,0.15384617,0.20000003,0.005426739
0.09375,0.442953,0.03896104,0.25925928,0.14062501,0.0019733596
0.24000001,0.14765102,0.23404258,0.21153845,0.1333333,0.0019733596
0.24,0.11744969,0.23404258,0.15384617,0.1333333,0.0034533794
0.24137932,0.17785232,0.15306121,0.1643836,0.14000002,0.0029600395
0.10344829,0.442953,0.18367349,0.38356158,0.23999998,0
0.038095247,0.10796459,0.028571432,0.6029412,0.0044444446,0.0004933399
0.05714286,0.17522123,0.91260505,0.044117644,0.004444446,0.0024666996
0.2777778,0.16991152,0.30769226,0.06250001,0.16326532,0.0014800197
0.22222218,0.10796461,0.2307692,0.3125,0.122448996,0.0009866798
0.07142857,0.16991152,0.2763158,0.02564103,0.019607836,0.0014800197
0.1666667,0.14056228,0.054545447,0.0617284,0.030769235,0.0009866798
0.49450552,0.13654621,0.09999999,0.3295455,0.08333334,0.0009866798
0.1538462,0.1405623,0.09999999,0.01136364,0.023809524,0
0.01899827,0.1405623,0.01430429,0.08121827,0.04051174,0.0009866798
0.49450552,0.14457828,0.17142858,0.09090909,0.15476188,0.0009866798
0.12087908,0.14457828,0.021428568,0.0113636395,0.40476194,0.0009866798
0.49450552,0.1405623,0.021428568,0.09090909,0.08333334,0.0009866798
0.1538462,0.18875498,0.09999999,0.01136364,0.08333335,0.0004933399
0.07426598,0.13654621,0.01430429,0.08121827,0.012793182,0.0009866798
0.4945055,0.13654618,0.48571426,0.40909088,0.33333334,0
0.8721934,0.14056233,0.08842654,0.05583756,0.8742004,0.0014800197
0.21212122,0.13654618,0.32727265,0.1604938,0.29230773,0
0.01899827,0.1365462,0.08842653,0.6497462,0.06396589,0.0039467193
0.18461542,0.3895582,0.10576921,0.4647887,0.32142866,0.0019733596
0.1666667,0.3895582,0.29090908,0.1604938,0.23076919,0.0024666996
0.16666669,0.1445783,0.054545455,0.061728403,0.29230773,0.0009866798
0.21978024,0.3895582,0.09999997,0.40909088,0.08333335,0.0014800197
0.33333334,0.188755,0.29090908,0.39506176,0.123076916,0.0019733596
0.1666667,0.1365462,0.29090908,0.22222221,0.23076923,0.0009866798
0.21978022,0.1445783,0.021428572,0.1538462,0.15476191,0.0024666996
0.3333333,0.1445783,0.17272729,0.16049382,0.32307693,0.0014800197
0.22727267,0.11744971,0.31914884,0.15384617,0.20000002,0.0009866798
0.01470588,0.147651,0.14,0.21428572,0.29166666,0
0.0072202166,0.114094004,0.012302289,0.043243248,0.07098765,0.0004933399
0.025270758,0.442953,0.08260106,0.06486488,0.07098766,0.0004933399
0.0433213,0.44295302,0.8330404,0.06486488,0.83641976,0.0009866798
0.21052627,0.14910004,0.41250005,0.27272734,0.19512196,0.0014800197
0.1060606,0.14910002,0.14117652,0.37499997,0.21276598,0
0.8543689,0.20565554,0.025487259,0.08823529,0.02097902,0.0009866798
0.21052627,0.14395891,0.22499998,0.1818182,0.19512193,0
0.007281552,0.14395893,0.025487255,0.17948718,0.032634035,0
0.055825245,0.13110541,0.041979015,0.0882353,0.006993007,0
0.8543689,0.13110541,0.025487257,0.051282052,0.03263404,0.0004933399
0.8543689,0.13110541,0.055472262,0.090909086,0.020979019,0
0.03640777,0.14910004,0.025487255,0.1794872,0.044289052,0
0.9341239,0.113274306,0.025210084,0.2,0.0044444446,0.0019733596
0.15,0.1079646,0.1846154,0.06250001,0.122449,0
0.9341239,0.43362835,0.91260505,0.16176468,0.88222224,0.0029600395
0.3382353,0.10796459,0.1460674,0.2857143,0.2241379,0.0019733596
0.1515152,0.442953,0.22340429,0.21153845,0.38333336,0.0014800197
0.075757556,0.17785232,0.10638299,0.26923078,0.20000002,0.0004933399
0.8646209,0.44295296,0.08260106,0.043243248,0.07098765,0.0004933399
0.043321304,0.14765102,0.082601056,0.021621624,0.83641976,0
0.05263158,0.14910004,0.055472244,0.10256411,0.020979023,0
0.017543862,0.14910004,0.055472255,0.10256409,0.02097902,0.0004933399
0.8333333,0.20565554,0.041978996,0.051282045,0.02097902,0.0009866798
0.87219346,0.05263158,0.840052,0.08734939,0.8742004,0.0005494505
0.01098901,0.05263158,0.02142857,0.18181817,0.33333334,0.0010989011
0.01098901,0.7631579,0.099999994,0.12727268,0.023809522,0
0.008635578,0.038461544,0.014304287,0.087349385,0.06396589,0.0005494505
0.11111111,0.06477732,0.48571426,0.18181819,0.02380952,0
0.05339807,0.080971666,0.023407022,0.8313253,0.04051173,0
0.033980586,0.7631579,0.840052,0.78571427,0.06396589,0
0.053398073,0.7631579,0.014304287,0.0873494,0.0127931805,0.0005494505
0.21978019,0.03846154,0.22142859,0.036363635,0.15476191,0
0.074265994,0.7631579,0.02340702,0.02710843,0.008528784,0
0.8721934,0.052631572,0.033810146,0.08734941,0.008528784,0
0.01899827,0.052631576,0.01430429,0.027108433,0.8742004,0
0.008635577,0.06477733,0.023407018,0.042168673,0.06396589,0.0010989011
0.49450547,0.05263158,0.09999999,0.16363639,0.023809524,0
0.02590674,0.08097165,0.02340702,0.78571427,0.008528784,0
0.8721934,0.052631576,0.023407018,0.8313253,0.8742004,0
0.025906742,0.038461544,0.840052,0.04216867,0.063965894,0
0.057142857,0.7942029,0.028571432,0.03819444,0.02888889,0.0038461538
0.13333331,0.7942029,0.123595506,0.3076923,0.10344831,0.0021978022
0.22222218,0.7942029,0.23076922,0.111111104,0.12244902,0
0.8666667,0.7942029,0.028571423,0.027777784,0.88222224,0.0032967033
0.1451613,0.072463766,0.101123594,0.13157898,0.1724138,0.0032967033
0.1451613,0.7942029,0.3932584,0.131579,0.17241378,0.0027472527
0.1451613,0.06956521,0.1460674,0.1842105,0.120689705,0.0010989011
0.16279072,0.7942029,0.17105262,0.3611111,0.35294113,0.0010989011
0.16279072,0.7942029,0.1710526,0.027777776,0.1960784,0.0016483516
0.40540543,0.06956521,0.107692294,0.33333334,0.20408164,0
0.013661197,0.06956521,0.028571429,0.010416672,0.88222224,0.0016483516
0.1891892,0.008695653,0.30769226,0.1724138,0.2040816,0.0010989011
0.023255812,0.069565214,0.1710526,0.3055556,0.19607842,0.0027472527
0.33823526,0.05507246,0.39325836,0.1842105,0.17241377,0.0016483516
0.13333328,0.7942029,0.16923077,0.44827595,0.122448996,0.0005494505
0.1509434,0.008695654,0.27631584,0.16666669,0.31372547,0.0010989011
0.018867921,0.07246377,0.3947369,0.02777778,0.35294116,0.0005494505
0.28,0.69948184,0.14,0.02325581,0.04166667,0.0021978022
0.2972973,0.06994818,0.23404254,0.125,0.13333331,0
0.02475248,0.05440414,0.8330404,0.08108108,0.027777772,0.0010989011
0.2,0.07772021,0.42000002,0.1162791,0.29166666,0.0027472527
0.1627907,0.06994818,0.3163265,0.32142863,0.14,0
0.043321308,0.098445594,0.02460457,0.022522522,0.027777774,0.0005494505
0.2941177,0.07772022,0.14,0.3953488,0.2291667,0.0016483516
0.07575756,0.09844559,0.117021285,0.09803922,0.15000002,0.0021978022
0.1515152,0.06994819,0.31914884,0.13725486,0.2,0.0027472527
0.13793102,0.07772021,0.15306118,0.25,0.08,0.0049450549
0.10344829,0.05440414,0.21428572,0.3214286,0.23999998,0.0016483516
0.16,0.69948184,0.11702129,0.078431375,0.14999999,0.0005494505
0.19354837,0.69948184,0.26000002,0.25581396,0.12500001,0.0027472527
0.13793099,0.054404143,0.1530612,0.32142863,0.30000004,0
0.8666667,0.06956521,0.025210079,0.875,0.88222224,0.0010989011
0.071428575,0.069565214,0.39473695,0.027777772,0.31372547,0.0005494505
0.07142857,0.07246378,0.013157892,0.027777772,0.01960784,0.0005494505
0.071428575,0.7942029,0.013157892,0.30555558,0.1960784,0.0016483516
0.111111104,0.05507246,0.18461539,0.1724138,0.2040816,0
0.02590674,0.038461536,0.088426545,0.027108429,0.8742004,0.0010989011
0.010989011,0.7631579,0.22142857,0.18181819,0.1547619,0
0.018998265,0.06477733,0.033810146,0.042168666,0.012793179,0.0005494505
0.12087911,0.080971666,0.1714286,0.16363639,0.3333333,0
0.87219346,0.7631579,0.033810146,0.0120481895,0.063965894,0.0005494505
0.1538462,0.08097166,0.48571426,0.49090913,0.3333333,0.0016483516
0.3333333,0.08097166,0.054545447,0.050000004,0.23076922,0.0010989011
0.1538462,0.7631579,0.4857143,0.12727268,0.40476188,0
0.053398076,0.038461536,0.02340702,0.8313253,0.063965894,0.0016483516
0.116279095,0.052631572,0.054545455,0.15,0.030769233,0.0005494505
0.3148148,0.7631579,0.17142859,0.16363639,0.40476194,0.0005494505
0.462963,0.03846154,0.02142857,0.03636364,0.08333335,0.0027472527
0.3076923,0.052631572,0.17307691,0.13793099,0.14285712,0.0021978022
0.11627909,0.7631579,0.32727268,0.27499998,0.030769233,0.0005494505
0.01851852,0.7631579,0.021428572,0.12727268,0.08333336,0.0016483516
0.2325581,0.03846154,0.17272732,0.050000004,0.32307693,0.0038461538
0.3076923,0.038461547,0.17307691,0.10344831,0.2142857,0.0021978022
0.23809521,0.08097167,0.32727268,0.27499998,0.030769235,0.0010989011
0.28571436,0.05263158,0.48571426,0.18181819,0.023809524,0.0054945055
0.17999999,0.06477733,0.02727273,0.2,0.055555567,0.0016483516
0.21428573,0.05263158,0.17272727,0.24999997,0.030769233,0.0016483516
0.07575758,0.054404143,0.1170213,0.07843138,0.13333331,0.0027472527
0.26229507,0.0984456,0.3163265,0.25,0.07999998,0.0005494505
0.14705881,0.05440415,0.42,0.20930228,0.12499999,0.0027472527
0.21311477,0.69948184,0.15306118,0.25,0.07999999,0.0016483516
0.1515152,0.69948184,0.23404258,0.078431375,0.13333333,0.0016483516
0.49090907,0.03430078,0.4588235,0.4047619,0.4680851,0.0027472527
0.19230767,0.11345648,0.13888888,0.11111112,0.32352945,0.0010989011
0.06818182,0.06596305,0.025000002,0.44999996,0.19512191,0.0016483516
0.21818179,0.063324526,0.24705878,0.3095238,0.46808508,0.0027472527
0.2692308,0.113456495,0.2638889,0.1707317,0.32352942,0.0005494505
0.18181819,0.063324526,0.025,0.15,0.17073172,0.0027472527
0.21153846,0.11345649,0.2361111,0.17073172,0.14705881,0.0005494505
0.1818182,0.11345647,0.13749997,0.16666669,0.17073171,0.0016483516
0.21818177,0.06332454,0.07058823,0.047619052,0.08510638,0
0.9341239,0.07246377,0.028571436,0.07407406,0.88222224,0
0.015810277,0.07246377,0.028571434,0.048611112,0.04,0
0.005270091,0.07246378,0.028571432,0.038194437,0.028888892,0
0.01581028,0.06956521,0.028571434,0.027777776,0.02888889,0.0005494505
0.2941177,0.098445594,0.14999998,0.023255812,0.04166667,0.0005494505
0.014705881,0.69948184,0.26,0.3953488,0.041666675,0
0.025270756,0.05440414,0.047451675,0.08108108,0.009259257,0
0.8646209,0.06994818,0.8330404,0.08108108,0.027777772,0
0.05582524,0.72295517,0.86806595,0.030000001,0.006993007,0
0.04611651,0.03430078,0.055472255,0.85499996,0.032634035,0.0005494505
0.21052627,0.063324526,0.20000002,0.20689659,0.19512191,0
0.2424242,0.38955823,0.29090908,0.1604938,0.0779221,0.0025551684
0.1538462,0.3895582,0.17307693,0.1830986,0.18279569,0.0013937282
0.04545455,0.1445783,0.2909091,0.1604938,0.18181819,0.0023228804
0.3333333,0.188755,0.17272729,0.1604938,0.31168833,0.0020905923
0.255814,0.1445783,0.05454545,0.061728407,0.31168833,0.0013937282
0.25581396,0.38955823,0.32727265,0.1604938,0.31168833,0.0018583043
0.32558137,0.38955823,0.05454545,0.39506176,0.07792208,0.0006968641
0.46296304,0.1365462,0.099999994,0.09090909,0.5066667,0.0016260163
0.2325581,0.188755,0.32727265,0.1604938,0.23376621,0.0018583043
0.255814,0.1405623,0.054545444,0.22222224,0.23376621,0.0004645761
0.7184466,0.188755,0.08842653,0.6497462,0.041984722,0.0009291521
0.11111109,0.38955823,0.48571426,0.15909092,0.17333332,0.0016260163
0.2325581,0.188755,0.17272729,0.06172841,0.3116883,0.0011614402
0.462963,0.14056231,0.021428565,0.1590909,0.12,0.0004645761
0.06796116,0.188755,0.08842653,0.1578947,0.07824428,0.0011614402
0.1111111,0.1445783,0.17142858,0.09090909,0.5066667,0.0030197445
0.30769232,0.38955823,0.17307693,0.31249997,0.4086021,0.0027874564
0.102564104,0.1405623,0.17307691,0.46478865,0.1182796,0.0039488966
0.3589744,0.3895582,0.17307693,0.07042253,0.1827957,0.0027874564
0.1282051,0.14457831,0.105769195,0.125,0.1827957,0.0025551684
0.1282051,0.1365462,0.17307693,0.46478865,0.2043011,0.0016260163
0.16,0.17785233,0.2234043,0.26923075,0.24193554,0.0048780488
0.2413793,0.114094,0.18367347,0.17808218,0.13698629,0.0016260163
0.24,0.11744969,0.2234043,0.26923072,0.1129032,0.0023228804
0.24000001,0.17785232,0.2234043,0.15384616,0.24193554,0.0016260163
0.24000001,0.442953,0.10638298,0.21153846,0.25806457,0.0034843206
0.1451613,0.1132743,0.39325842,0.1818182,0.113207504,0.0032520325
0.3870968,0.10796461,0.39325842,0.18181819,0.11320748,0.0006968641
0.023255808,0.43362835,0.1447368,0.12820512,0.1521739,0.0006968641
0.1627907,0.10796461,0.013157888,0.025641032,0.36956516,0.0006968641
0.15094338,0.11327431,0.1710526,0.2307692,0.13043477,0.0011614402
0.30188677,0.1699115,0.3947369,0.43589744,0.021739135,0.0006968641
0.15094338,0.43362835,0.013157888,0.25,0.326087,0.0006968641
0.37735853,0.10796461,0.1710526,0.025641032,0.02173913,0.0004645761
0.059566785,0.17785232,0.04745167,0.124324314,0.031477,0.0016260163
0.1515152,0.11409398,0.3191489,0.14285713,0.3064516,0.0027874564
0.21311477,0.1778523,0.3163265,0.16438358,0.13698629,0.0006968641
0.2941177,0.14765102,0.13999999,0.30188677,0.48484853,0.0018583043
0.1515152,0.44295296,0.23404256,0.15384617,0.080645174,0.0020905923
0.21621619,0.43362832,0.30769226,0.18749999,0.33333328,0.0016260163
0.4054054,0.17522123,0.16923082,0.18749997,0.26666674,0.0048780488
0.17741929,0.1132743,0.23595509,0.14285712,0.20754722,0.0018583043
0.4054054,0.16991153,0.1076923,0.06250001,0.1111111,0.0018583043
0.21621619,0.1132743,0.18461542,0.3125,0.33333328,0.0044134727
0.1774193,0.113274306,0.3932584,0.14285712,0.1509434,0.006271777
0.1395349,0.43362832,0.1153846,0.080000006,0.105263196,0.0072009292
0.02325581,0.113274306,0.038461536,0.52,0.44736835,0.0030197445
0.38709676,0.17522125,0.123595506,0.35714287,0.1509434,0.000232288
0.019047624,0.107964605,0.91260505,0.60294116,0.91129035,0.0018583043
0.1666667,0.10796462,0.18461542,0.18749999,0.2666667,0.0020689655
0.1666667,0.43362835,0.23076923,0.06250001,0.17777781,0.0029885057
0.13333328,0.17522122,0.2359551,0.1190476,0.1509434,0.0011494253
0.4285714,0.17522122,0.17105262,0.1282051,0.326087,0.0018390805
0.2424242,0.188755,0.32727265,0.061728414,0.1948052,0.0022988506
0.04545455,0.3895582,0.32727265,0.39506176,0.18181817,0.0025287356
0.21212119,0.1365462,0.32727265,0.1604938,0.18181817,0.0025287356
0.04545455,0.1445783,0.17272727,0.1604938,0.31168833,0.0016091954
0.24242422,0.1445783,0.1545455,0.39506176,0.23376623,0.0022988506
0.21212119,0.3895582,0.054545447,0.39506176,0.31168833,0.0034482759
0.13846149,0.1445783,0.1057692,0.1267606,0.40860215,0.0027586207
